,index,代码,名称,成交额,总市值,换手率,首次封板时间,date,t-1 open,t-1 close,t-1 high,t-1 low,t-1 volume,t+0 open,t+0 close,t+0 high,t+0 low,t+0 volume,t+1 open,t+1 close,t+1 high,t+1 low,t+1 volume
33,33,600126,杭钢股份,796551696,18405680529.600002,4.455461025238037,102836,20231115,4.5,4.95,4.95,4.48,484845833.0,5.04,5.45,5.45,5.01,796551696.0,5.55,5.29,5.7,5.23,1059972836.0
34,34,603335,迪生力,267324905,3305276373.7599998,8.526959419250488,102950,20231115,7.45,7.02,7.45,6.88,268542659.0,7.02,7.72,7.72,6.94,267324905.0,7.9,7.53,8.28,7.38,416306770.0
35,35,000155,川能动力,549896960,18567159345.28,3.4816105365753174,103542,20231115,11.55,11.44,11.61,11.36,128979409.69,11.5,12.58,12.58,11.5,549896955.49,12.58,12.39,12.69,12.31,581562402.85
36,36,002238,天威视讯,1778848896,10938881459.84,17.350126266479492,104118,20231115,11.57,12.39,13.1,11.57,1533131204.88,11.88,13.63,13.63,11.55,1778848895.32,12.72,12.27,13.48,12.27,1496910120.52
37,37,301448,开创电气,672699920,4335200000.0,70.00813293457031,110442,20231115,40.0,45.16,45.16,38.5,543256925.0,43.5,54.19,54.19,41.94,672699920.0,51.0,46.11,51.59,43.55,753836230.0
38,38,603662,柯力传感,525798992,10503535602.56,5.257636070251465,110936,20231115,33.41,33.8,34.3,33.13,308048008.0,33.95,37.18,37.18,33.69,525798991.0,36.69,34.74,36.69,34.0,546199636.0
39,39,600476,湘邮科技,289232768,3094154700.0,9.896726608276367,111543,20231115,17.1,17.46,17.75,16.8,236085881.0,17.33,19.21,19.21,17.17,289232773.0,19.64,18.35,19.64,18.26,418744415.0
40,40,603283,赛腾股份,780892240,13962035515.6,6.271331787109375,111923,20231115,62.24,63.36,65.5,62.24,457810453.0,63.5,69.7,69.7,63.1,780892241.0,70.29,72.09,73.55,69.11,724316313.0
41,41,001319,铭科精技,367838192,4386228000.0,20.242023468017578,112418,20231115,28.84,28.2,28.84,28.0,178744085.66,28.3,31.02,31.02,28.2,367838187.3,34.12,33.51,34.12,33.14,861891620.24
42,42,603636,南威软件,689725728,8844179952.48,8.198193550109863,130004,20231115,13.51,13.61,13.88,13.37,442781293.0,13.88,14.97,14.97,13.5,689725734.0,14.82,14.45,14.82,14.1,723028364.0
43,43,603516,淳中科技,518134880,4353805356.59,12.24207592010498,130146,20231115,21.11,21.37,21.47,20.6,133280113.0,22.03,23.51,23.51,21.63,518134877.0,24.1,22.92,24.3,22.4,537461670.0
44,44,300707,威唐工业,451348864,3288376903.1,18.103229522705078,130227,20231115,17.4,17.46,17.7,17.21,115366567.0,17.71,20.95,20.95,17.32,451348856.0,23.41,23.9,25.14,21.66,1575223432.0
45,45,605133,嵘泰股份,637620720,6202978349.12,31.0905704498291,130245,20231115,29.64,30.29,30.82,29.33,126217444.0,30.39,33.32,33.32,29.96,637620719.0,33.72,33.89,36.65,31.8,809255288.0
46,46,600986,浙文互联,1301639392,9980279969.44,14.934170722961426,131428,20231115,5.94,6.1,6.14,5.9,366050447.0,6.24,6.71,6.71,6.22,1301639399.0,6.76,6.76,7.03,6.62,1365210020.0
47,47,300811,铂科新材,747038064,11280507145.86,8.889140129089355,133506,20231115,47.54,47.28,47.95,46.6,80274621.0,47.5,56.74,56.74,47.5,747038064.0,55.61,57.5,59.95,55.04,944660921.0
48,48,603995,甬金股份,413545344,9069219443.84,4.664427280426025,133929,20231115,21.57,21.62,21.65,21.26,43916989.0,21.65,23.78,23.78,21.59,413545349.0,23.7,22.7,23.7,22.41,519153584.0
49,49,002363,隆基机械,413006512,3629928232.64,11.993646621704102,135118,20231115,7.81,7.87,7.92,7.72,104926354.53,7.92,8.66,8.66,7.77,413006510.0,8.9,9.15,9.53,8.7,922918301.17
50,50,600506,统一股份,366414784,2555772011.54,19.995983123779297,141257,20231115,11.79,12.1,12.58,11.76,332960774.0,11.86,13.31,13.31,11.68,366414787.0,13.42,14.64,14.64,13.35,370429917.0
51,51,600130,波导股份,799778304,4538880000.0,18.441253662109375,141723,20231115,5.29,5.37,5.41,5.2,284459697.0,5.35,5.91,5.91,5.25,799778299.0,5.95,5.7,5.96,5.67,687225465.0
52,52,002232,启明信息,1174097376,8367072215.04,14.6841402053833,142009,20231115,18.18,18.62,18.76,18.08,530423033.26,18.76,20.48,20.48,18.44,1174097382.58,21.0,19.94,21.08,19.66,1101877327.61
53,53,603679,华体科技,515212368,2974738786.53,18.124767303466797,142630,20231115,16.19,16.57,16.65,16.12,173943225.0,17.08,18.23,18.23,16.54,515212374.0,17.46,17.52,17.89,17.22,381976820.0
54,54,600792,云煤能源,632842192,5315889732.0,12.647324562072754,142901,20231115,5.07,4.88,5.19,4.88,529782683.0,4.69,5.37,5.37,4.68,632842189.0,5.2,5.37,5.87,5.11,754837354.0
55,55,688733,壹石通,355317872,6232985928.0,8.437724113464355,144912,20231115,25.31,26.0,26.71,25.31,72348760.0,26.1,31.2,31.2,26.1,355317867.0,35.44,34.75,37.36,34.34,778613255.0
56,56,603768,常青股份,409197424,4681800000.0,9.33785629272461,145551,20231115,20.36,20.86,20.88,19.85,196576880.0,20.7,22.95,22.95,20.25,409197426.0,22.9,23.0,24.9,22.18,545129080.0
57,0,002351,漫步者,2288473600,18475643626.24,22.192249298095703,093003,20231115,19.5,19.0,19.69,18.44,1271104010.63,20.1,20.78,20.9,19.61,2288473603.5,20.01,19.32,20.08,19.26,1529966653.62
58,1,002512,达华智能,2605049952,7043160401.92,39.02778625488281,093015,20231115,5.86,6.03,6.03,5.79,424414131.52,6.63,6.14,6.63,6.09,2605049959.23,5.9,5.88,6.31,5.85,1680423919.23
59,2,002955,鸿合科技,450179360,7050261843.2,8.094305038452148,093051,20231115,26.01,27.99,28.7,26.01,362328667.19,28.93,30.02,30.79,28.82,450179362.88,29.42,29.5,29.9,29.05,273920991.94
60,3,300609,汇纳科技,1969584864,4526251317.18,54.22189712524414,093124,20231115,28.52,33.07,33.07,28.26,874498647.0,38.96,37.14,39.68,35.4,1969584865.0,35.05,37.71,40.77,34.18,1753860102.0
61,4,002444,巨星科技,804991424,26034168300.0,3.1625478267669678,093418,20231115,20.66,20.48,21.1,20.4,202285081.31,21.89,21.65,22.53,21.48,804991422.72,21.29,21.33,22.15,21.15,589185233.45
62,5,600449,宁夏建材,907188896,10419564861.6,8.608867645263672,093446,20231115,20.25,20.5,20.94,20.0,534210617.0,20.99,21.79,22.55,20.71,907188888.0,21.23,21.14,21.83,21.08,581878355.0
63,6,601059,信达证券,2154330480,64632990000.0,32.79520797729492,094145,20231115,18.05,18.85,19.41,17.95,1137970220.0,19.16,19.93,20.74,19.12,2154330473.0,19.79,19.79,20.59,19.61,1481385833.0
64,7,002308,威创股份,754679760,5129174952.96,14.59107780456543,094242,20231115,5.25,5.33,5.35,5.1,237204504.41,5.37,5.66,5.86,5.36,754679761.77,5.43,5.59,5.68,5.4,489633196.74
65,8,688300,联瑞新材,511303056,10771383342.69,4.734251499176025,094611,20231115,51.0,51.39,54.88,50.0,170968896.0,54.44,57.99,61.67,54.43,511303048.0,57.49,54.3,59.73,54.3,386840429.0
66,9,603068,博通集成,406606768,4775992670.5,8.417227745056152,095159,20231115,29.66,30.28,30.54,29.46,88176541.0,30.29,31.75,33.31,30.29,406606762.0,31.88,31.26,31.89,30.93,271229589.0
67,10,002782,可立克,792748544,7388247455.84,10.909659385681152,095303,20231115,13.85,13.9,14.09,13.81,149920895.5,14.06,14.99,15.29,14.02,792748538.24,14.8,14.64,14.93,14.62,450255803.43
68,11,605566,福莱蒽特,108038142,3200160000.0,7.341801166534424,095655,20231115,22.05,22.28,22.35,21.99,15605365.0,22.32,24.0,24.51,22.32,108038142.0,23.1,23.23,23.98,23.03,79434319.0
69,12,000066,中国长城,3349384992,39967650700.32,8.665556907653809,110248,20231115,11.3,11.46,11.58,11.23,796131218.96,11.71,12.39,12.61,11.6,3349384989.8,12.22,11.78,12.22,11.73,1944720614.11
70,13,002075,沙钢股份,483108576,9367634628.8,5.179008960723877,130436,20231115,3.97,3.93,3.97,3.88,51774198.88,3.99,4.27,4.32,3.94,483108568.61,4.16,4.06,4.17,4.05,369544722.27
71,14,002729,好利科技,510345360,4204648761.6,12.528489112854004,131048,20231115,21.62,22.29,22.5,21.62,258981717.06,22.33,22.98,24.52,21.88,510345359.76,23.01,24.34,25.28,23.01,864669340.8
0,0,002786,银宝山新,149744722,6051422520.0,2.4820497035980225,092500,20231116,10.87,11.1,11.1,10.87,245029800.12,12.21,12.21,12.21,12.21,149744722.05,12.26,13.43,13.43,12.23,1129733329.81
1,1,001300,三柏硕,709327600,4721939454.18,55.756893157958984,092500,20231116,16.2,17.61,17.61,16.09,435112479.6,19.37,19.37,19.37,17.62,709327600.67,21.31,21.31,21.31,21.31,217815285.01
2,2,002239,奥特佳,205292095,9924369920.64,2.0686326026916504,092500,20231116,2.76,2.78,2.79,2.72,186907328.75,3.06,3.06,3.06,3.06,205292095.2,3.37,3.37,3.37,3.23,1048969619.1
3,3,605086,龙高股份,79748383,5098240000.0,3.9142537117004395,092501,20231116,36.21,36.21,36.21,36.21,22243803.0,39.83,39.83,39.83,39.83,79748383.0,35.85,35.85,37.85,35.85,497293875.0
4,4,600775,南京熊猫,275997904,12364235283.84,3.0362887382507324,092501,20231116,11.89,12.3,12.3,11.65,903868226.0,13.53,13.53,13.53,13.53,275997902.0,14.88,14.88,14.88,12.81,2682901412.0
5,5,603037,凯众股份,248492169,3581821871.21,6.959575176239014,093002,20231116,22.96,23.9,25.0,22.31,490178886.0,26.29,26.29,26.29,26.25,248492169.0,25.72,27.6,28.92,25.1,987975350.0
6,6,603388,元成股份,1027583216,3765480046.08,27.92156982421875,093038,20231116,9.36,10.51,10.51,9.35,910179148.0,11.0,11.56,11.56,10.43,1027583215.0,11.0,10.65,11.22,10.4,1052194096.0
7,7,603528,多伦科技,1542586464,7909550566.4,19.97136688232422,093050,20231116,11.52,11.52,11.52,11.52,31400628.0,12.1,12.67,12.67,11.52,1542586468.0,11.4,13.94,13.94,11.4,1985821602.0
8,8,603726,朗迪集团,350921056,3349147648.0,10.769015312194824,093056,20231116,16.92,16.4,17.28,16.16,400652109.0,16.3,18.04,18.04,16.3,350921062.0,17.4,18.2,19.8,16.95,641461614.0
9,9,603496,恒为科技,1836109408,13698551629.44,13.681347846984863,093117,20231116,38.89,38.89,38.89,38.89,233513916.0,41.09,42.78,42.78,40.5,1836109413.0,42.5,44.96,45.5,41.1,3660239327.0
10,10,600506,统一股份,370429920,2811157193.76,17.468263626098633,093153,20231116,11.86,13.31,13.31,11.68,366414787.0,13.42,14.64,14.64,13.35,370429917.0,14.86,16.1,16.1,14.65,690342637.0
11,11,601858,中国科传,967407680,24110250000.0,4.05862283706665,093313,20231116,27.39,27.73,28.5,27.08,879126711.0,28.02,30.5,30.5,28.02,967407676.0,30.91,30.32,31.28,29.38,1436365633.0
12,12,000925,众合科技,1433084160,5830318110.72,25.543312072753906,093321,20231116,9.94,9.53,10.13,9.34,939115969.55,9.25,10.48,10.48,9.24,1433084157.16,10.0,10.02,10.21,9.85,1196925462.32
13,13,300788,中信出版,275019888,6157106055.700001,4.624771595001221,093748,20231116,27.41,26.98,27.72,26.88,69465630.0,26.97,32.38,32.38,26.97,275019889.0,32.99,31.79,35.31,31.28,760722961.89
14,14,300242,佳云科技,289162464,2773006363.84,10.949295043945312,094233,20231116,3.66,3.64,3.7,3.61,68969237.0,3.62,4.37,4.37,3.58,289162466.0,5.24,5.24,5.24,4.81,1251700259.84
15,15,002103,广博股份,418051328,3627713398.4,16.51018524169922,094433,20231116,6.18,6.17,6.2,6.13,39063187.0,6.14,6.79,6.79,6.13,418051332.01,7.47,7.47,7.47,7.47,328980450.87
16,16,000782,美达股份,287435280,3152993507.52,9.229805946350098,094715,20231116,5.42,5.43,5.46,5.38,33690583.0,5.59,5.97,5.97,5.59,287435283.45,5.86,5.75,6.0,5.67,345454606.0
17,17,603773,沃格光电,357764096,6522820385.84,6.115200996398926,095555,20231116,35.26,34.6,35.26,34.4,110849692.0,34.6,38.06,38.06,34.37,357764101.0,38.17,38.68,39.4,37.12,503762940.0
18,18,002584,西陇科学,1714150672,6302780800.32,40.03771209716797,102021,20231116,8.6,9.79,9.79,8.55,1739769653.12,9.3,10.77,10.77,9.0,1714150667.23,11.27,11.85,11.85,11.27,1654536415.75
19,19,002771,真视通,1384633616,5995057978.0,29.47487449645996,102048,20231116,25.22,25.98,27.13,24.41,1326252982.31,25.24,28.58,28.58,25.24,1384633617.84,28.58,28.2,30.95,27.71,2588704507.72
20,20,003007,直真科技,576355456,3526639999.9999995,17.05914306640625,104018,20231116,30.61,30.83,32.7,30.6,277371003.02,30.01,33.91,33.91,29.55,576355455.03,33.3,37.3,37.3,32.62,703679059.61
21,21,002947,恒铭达,423312320,7291841515.2,8.531330108642578,104030,20231116,28.64,28.8,29.18,28.5,167180058.29,28.61,31.68,31.68,28.5,423312325.16,31.46,31.79,31.95,30.6,460291167.97
22,22,002822,中装建设,303123472,3432507120.64,9.862363815307617,105357,20231116,4.42,4.37,4.47,4.35,80021737.45,4.35,4.81,4.81,4.32,303123477.77,4.67,4.69,4.99,4.63,514254170.95
23,23,002400,省广集团,1361270112,10547189672.8,13.956727027893066,105412,20231116,5.56,5.5,5.58,5.48,317572134.57,5.47,6.05,6.05,5.44,1361270109.69,6.49,6.66,6.66,6.38,2610617836.98
24,24,002559,亚威股份,944449632,5334780387.5199995,21.256568908691406,105830,20231116,8.67,8.74,8.84,8.59,312088735.5,8.72,9.61,9.61,8.66,944449630.91,9.75,10.57,10.57,9.21,1302056635.9
25,25,300637,扬帆新材,1051588544,3040014183.5,37.24272537231445,111939,20231116,10.41,10.79,11.54,10.28,601468081.0,10.3,12.95,12.95,10.15,1051588542.0,12.15,11.95,13.13,11.79,905930998.7
26,26,600327,大东方,339932384,4768961612.8,7.298884391784668,131702,20231116,4.9,4.9,4.93,4.84,36154444.0,4.92,5.39,5.39,4.89,339932391.0,5.21,5.33,5.76,5.18,506097464.0
27,27,600738,丽尚国潮,359386960,4705051733.76,7.928600311279297,133218,20231116,5.65,5.62,5.68,5.61,75616378.0,5.62,6.18,6.18,5.57,359386960.0,6.8,6.21,6.8,6.16,756528594.0
28,28,603838,四通股份,58452945,2345717280.0,2.5734338760375977,133626,20231116,6.73,6.66,6.73,6.52,21568882.0,6.67,7.33,7.33,6.6,58452945.0,8.06,8.06,8.06,8.06,80412202.0
29,29,603598,引力传媒,431748144,3241141090.0,13.9269380569458,134246,20231116,11.36,11.0,11.36,10.97,237025400.0,10.78,12.1,12.1,10.78,431748138.0,13.2,13.31,13.31,12.02,739221637.0
30,30,300857,协创数据,1836401888,10078735241.640001,19.64866065979004,140045,20231116,30.79,34.45,34.46,30.49,903155722.0,33.55,41.34,41.34,33.5,1836401886.0,39.0,41.78,44.25,37.34,1625983676.6
31,31,002291,遥望科技,1152134592,9827755745.28,13.14236068725586,140618,20231116,9.93,9.6,9.95,9.55,505666565.21,9.56,10.56,10.56,9.39,1152134583.76,10.87,10.9,11.59,10.83,2313078456.01
32,0,001319,铭科精技,861891616,4738314000.0,41.533782958984375,092500,20231116,28.3,31.02,31.02,28.2,367838187.3,34.12,33.51,34.12,33.14,861891620.24,32.2,30.8,32.72,30.31,672314516.07
33,1,600753,庚星股份,344250800,2579440360.0,13.556852340698242,092501,20231116,10.38,11.46,11.46,10.38,68443453.0,12.61,11.2,12.61,11.2,344250805.0,11.15,11.67,11.85,10.99,254100195.0
34,2,002363,隆基机械,922918304,3835316781.6000004,24.37860870361328,093045,20231116,7.92,8.66,8.66,7.77,413006510.0,8.9,9.15,9.53,8.7,922918301.17,8.86,9.03,9.3,8.86,563206132.17
35,3,003032,传智教育,2428743536,7747114452.0,71.88780212402344,093209,20231116,18.46,18.46,18.46,18.46,106240438.2,19.23,19.25,20.31,18.71,2428743538.32,18.97,18.15,19.59,17.6,1647167165.62
36,4,003015,日久光电,507655760,3369989397.28,17.146331787109375,093700,20231116,11.97,11.46,11.98,11.36,333227438.5,11.46,11.99,12.61,11.35,507655765.34,11.85,12.08,12.42,11.76,414906136.67
37,5,001238,浙江正特,508067744,3186700000.0,55.291011810302734,093748,20231116,28.15,27.17,29.51,26.16,299024222.66,26.3,28.97,29.89,26.3,508067736.32,27.6,27.7,27.88,26.7,357821681.97
38,6,002729,好利科技,864669344,4453487852.8,20.01244354248047,095157,20231116,22.33,22.98,24.52,21.88,510345359.76,23.01,24.34,25.28,23.01,864669340.8,23.19,23.9,24.16,22.63,727948255.8
39,7,002647,仁东控股,662795088,3695581929.6,18.02764320373535,095700,20231116,6.02,6.11,6.25,6.02,203777819.0,6.11,6.6,6.72,6.09,662795084.98,6.3,6.24,6.34,6.18,405999855.02
40,8,605228,神通科技,345909552,5506444800.0,26.722206115722656,100114,20231116,12.35,12.43,12.5,12.04,119919884.0,12.33,12.96,13.67,12.25,345909552.0,12.71,13.55,14.25,12.66,378044140.0
41,9,600239,云南城投,839894528,5170311856.64,16.440563201904297,103655,20231116,2.98,3.04,3.23,2.95,588187584.0,3.02,3.22,3.34,2.95,839894530.0,3.17,3.09,3.18,3.06,512758231.0
42,10,002348,高乐股份,229198550,3741440000.0,6.66993522644043,111033,20231116,3.61,3.6,3.61,3.55,21677964.8,3.61,3.95,3.96,3.56,229198550.2,3.9,3.81,3.94,3.8,153858314.96
43,11,300707,威唐工业,1575223440,3751418042.2,54.86699295043945,132024,20231116,17.71,20.95,20.95,17.32,451348856.0,23.41,23.9,25.14,21.66,1575223432.0,23.12,25.1,26.19,22.73,1243857450.12
44,12,000030,富奥股份,401043440,10432442097.12,4.003572463989258,132039,20231116,5.51,5.56,5.57,5.41,60804889.55,5.62,5.99,6.12,5.59,401043446.26,5.9,6.09,6.25,5.9,447723556.4
45,13,002224,三 力 士,200578752,3998192480.6400003,5.702470779418945,134751,20231116,5.34,5.29,5.35,5.26,29114103.0,5.28,5.48,5.82,5.25,200578752.39,5.5,5.54,5.62,5.45,209589910.54
46,14,603099,长白山,277516112,3994716600.0,7.1353044509887695,134838,20231116,13.9,13.91,13.96,13.73,70747785.0,13.92,14.98,15.3,13.86,277516106.0,14.48,14.5,14.68,14.31,172143818.0
0,0,001300,三柏硕,217815285,5194864727.34,15.43553638458252,092500,20231117,16.2,17.61,17.61,16.09,435112479.6,19.37,19.37,19.37,17.62,709327600.67,21.31,21.31,21.31,21.31,217815285.01
1,1,002103,广博股份,328980448,3991019011.2,11.679427146911621,092500,20231117,6.18,6.17,6.2,6.13,39063187.0,6.14,6.79,6.79,6.13,418051332.01,7.47,7.47,7.47,7.47,328980450.87
2,2,300242,佳云科技,1251700256,3325069415.6800003,38.56751251220703,092500,20231117,3.66,3.64,3.7,3.61,68969237.0,3.62,4.37,4.37,3.58,289162466.0,5.24,5.24,5.24,4.81,1251700259.84
3,3,600775,南京熊猫,2682901408,13597917296.640001,27.816450119018555,092501,20231117,11.89,12.3,12.3,11.65,903868226.0,13.53,13.53,13.53,13.53,275997902.0,14.88,14.88,14.88,12.81,2682901412.0
4,4,603838,四通股份,80412202,2579328960.0,3.117562770843506,092502,20231117,6.73,6.66,6.73,6.52,21568882.0,6.67,7.33,7.33,6.6,58452945.0,8.06,8.06,8.06,8.06,80412202.0
5,5,002400,省广集团,2610617840,11610625325.76,23.65250587463379,093036,20231117,5.56,5.5,5.58,5.48,317572134.57,5.47,6.05,6.05,5.44,1361270109.69,6.49,6.66,6.66,6.38,2610617836.98
6,6,600506,统一股份,690342640,3091504837.4,29.578706741333008,093037,20231117,11.86,13.31,13.31,11.68,366414787.0,13.42,14.64,14.64,13.35,370429917.0,14.86,16.1,16.1,14.65,690342637.0
7,7,002786,银宝山新,1129733328,6656069160.0,17.378732681274414,093048,20231117,10.87,11.1,11.1,10.87,245029800.12,12.21,12.21,12.21,12.21,149744722.05,12.26,13.43,13.43,12.23,1129733329.81
8,8,002584,西陇科学,1654536416,6934814529.599999,32.77958679199219,093109,20231117,8.6,9.79,9.79,8.55,1739769653.12,9.3,10.77,10.77,9.0,1714150667.23,11.27,11.85,11.85,11.27,1654536415.75
9,9,002725,跃岭股份,264425143,3230720000.0,10.200569152832031,093227,20231117,11.05,12.05,12.05,10.95,224219620.9,12.34,11.47,12.34,11.33,596016271.79,11.48,12.62,12.62,11.48,264425143.26
10,10,600689,上海三毛,149293419,2405866375.71,8.270405769348145,093306,20231117,10.76,10.73,10.8,10.6,39120884.0,10.69,10.88,10.88,10.62,44237567.0,10.8,11.97,11.97,10.75,149293419.0
11,11,600288,大恒科技,368088144,5180448000.0,7.177073955535889,093515,20231117,10.85,10.76,10.92,10.72,31381963.0,10.75,10.78,10.84,10.71,29787111.0,10.74,11.86,11.86,10.74,368088151.0
12,12,002161,远 望 谷,298033488,4734447411.2,6.632080078125,093848,20231117,5.79,5.7,5.8,5.69,47434795.85,5.7,5.82,5.95,5.66,176356135.46,5.84,6.4,6.4,5.8,298033487.12
13,13,002239,奥特佳,1048969616,10929779945.28,9.726648330688477,093848,20231117,2.76,2.78,2.79,2.72,186907328.75,3.06,3.06,3.06,3.06,205292095.2,3.37,3.37,3.37,3.23,1048969619.1
14,14,002741,光华科技,292476768,6675298234.08,4.943999767303467,094036,20231117,15.15,15.53,15.59,14.99,161626134.27,15.19,15.19,15.33,15.01,96787641.16,15.35,16.71,16.71,15.2,292476769.11
15,15,603013,亚普股份,186566153,9472834398.72,2.0166852474212646,094128,20231117,16.66,16.72,16.75,16.45,72078124.0,16.72,16.8,17.15,16.64,127133848.0,16.72,18.48,18.48,16.65,186566153.0
16,16,002703,浙江世宝,1101517248,12350042169.6,12.903037071228027,094133,20231117,14.48,14.58,14.69,14.31,482490816.51,14.56,14.22,14.56,14.22,343957440.09,14.2,15.64,15.64,14.13,1101517250.45
17,17,002178,延华智能,1061857072,4671723732.48,23.291046142578125,094209,20231117,5.79,5.79,5.79,5.79,103613150.1,5.92,5.96,6.37,5.41,1285057875.29,5.8,6.56,6.56,5.8,1061857077.84
18,18,002559,亚威股份,1302056640,5867703298.24,27.10858154296875,094957,20231117,8.67,8.74,8.84,8.59,312088735.5,8.72,9.61,9.61,8.66,944449630.91,9.75,10.57,10.57,9.21,1302056635.9
19,19,000550,江铃汽车,1126001360,20691239580.0,9.325735092163086,095730,20231117,19.66,20.94,20.94,19.43,906641629.97,21.9,21.79,22.57,20.68,1145704447.13,21.54,23.97,23.97,21.35,1126001360.87
20,20,002983,芯瑞达,212669194,6020179200.0,6.302738189697266,100624,20231117,29.06,29.49,29.85,28.83,110111728.6,29.28,29.45,30.05,29.02,85612702.02,29.9,32.4,32.4,29.57,212669194.05
21,21,688535,华海诚科,531752544,8827384993.67,29.622325897216797,101312,20231117,93.43,94.58,103.8,92.21,571897309.0,94.0,91.16,100.88,90.23,512735345.0,92.07,109.39,109.39,91.88,531752545.0
22,22,002992,宝明科技,399446160,14422504907.55,6.67246675491333,101721,20231117,68.5,68.7,69.1,66.58,163605806.3,68.4,71.15,72.9,68.05,262443299.0,70.58,78.27,78.27,70.1,399446152.53
23,23,603598,引力传媒,739221632,3565255199.0,21.64421844482422,101749,20231117,11.36,11.0,11.36,10.97,237025400.0,10.78,12.1,12.1,10.78,431748138.0,13.2,13.31,13.31,12.02,739221637.0
24,24,603283,赛腾股份,1153274176,15885070536.4,8.049470901489258,102314,20231117,63.5,69.7,69.7,63.1,780892241.0,70.29,72.09,73.55,69.11,724316313.0,71.22,79.3,79.3,71.22,1153274176.0
25,25,600615,丰华股份,286947904,2451787424.3199997,12.069487571716309,102317,20231117,10.42,11.2,11.4,10.29,231312913.0,10.89,11.85,12.3,10.79,285617011.0,11.66,13.04,13.04,11.6,286947906.0
26,26,003007,直真科技,703679056,3879199999.9999995,19.392333984375,102833,20231117,30.61,30.83,32.7,30.6,277371003.02,30.01,33.91,33.91,29.55,576355455.03,33.3,37.3,37.3,32.62,703679059.61
27,27,000572,海马汽车,1162239520,9950050413.6,12.181188583374023,104812,20231117,5.99,5.86,6.16,5.64,1728812504.28,5.43,5.5,5.8,5.43,1269432666.96,5.43,6.05,6.05,5.43,1162239526.49
28,28,600255,鑫科材料,233413645,4009646251.2000003,5.950135231018066,105248,20231117,2.04,2.04,2.05,2.03,21863870.0,2.04,2.02,2.05,2.02,21991614.0,2.02,2.22,2.22,2.01,233413645.0
29,29,300814,中富电路,788647152,7186540480.0,40.611515045166016,105621,20231117,35.0,35.65,36.55,33.86,508218571.0,34.65,34.07,35.42,34.0,339340778.0,33.53,40.88,40.88,33.47,788647143.54
30,30,603058,永吉股份,126207051,3926722940.7999997,3.378420829772949,105747,20231117,8.31,8.43,8.46,8.31,34730062.0,8.41,8.5,8.56,8.37,30793980.0,8.5,9.35,9.35,8.47,126207051.0
31,31,002813,路畅科技,188749569,4552800000.0,4.33144998550415,105930,20231117,34.6,34.85,34.88,34.15,59503289.0,34.6,34.49,34.88,34.38,37763573.0,34.44,37.94,37.94,34.17,188749569.28
32,32,603166,福达股份,134084739,5111510468.96,2.72505784034729,111202,20231117,7.13,7.24,7.27,7.0,61556279.0,7.24,7.19,7.32,7.16,42925087.0,7.16,7.91,7.91,7.14,134084739.0
33,33,600667,太极实业,755813072,15290940677.76,5.089313983917236,130200,20231117,6.7,6.69,6.8,6.68,236865504.0,6.66,6.6,6.7,6.6,164743387.0,6.58,7.26,7.26,6.56,755813067.0
34,34,603766,隆鑫通用,563576064,12218574043.2,4.718888282775879,130805,20231117,5.37,5.41,5.43,5.34,122004764.0,5.44,5.41,5.51,5.4,80951132.0,5.39,5.95,5.95,5.39,563576057.0
35,35,002892,科力尔,996448960,7328466816.0,22.719907760620117,131039,20231117,15.18,15.0,15.3,14.84,490063981.8,15.08,15.0,15.48,14.89,478357972.5,14.8,16.5,16.5,14.69,996448965.83
36,36,603002,宏昌电子,715229488,8471566484.639999,16.93151092529297,131941,20231117,6.99,6.99,6.99,6.99,71622434.0,7.12,6.79,7.68,6.51,811194867.0,6.47,7.47,7.47,6.33,715229483.0
37,37,603219,富佳股份,357120912,8224510000.0,16.356739044189453,132815,20231117,13.45,13.5,13.54,13.34,153059086.0,13.48,13.32,13.56,13.28,118782961.0,13.26,14.65,14.65,13.22,357120917.0
38,38,603178,圣龙股份,1375669872,8960010289.9,16.267635345458984,134846,20231117,32.31,32.72,32.93,31.67,808384778.0,32.4,34.45,35.73,32.25,1435264761.0,34.01,37.9,37.9,33.61,1375669870.0
39,39,002952,亚世光电,133852367,3041933400.0000005,5.648366451263428,135033,20231117,16.98,16.84,17.0,16.73,22008962.0,16.8,16.83,17.07,16.72,25049727.75,16.76,18.51,18.51,16.74,133852366.87
40,40,603083,剑桥科技,2431494032,11657202834.679998,22.4750919342041,141240,20231117,40.4,39.55,40.58,39.0,814596238.0,39.3,39.53,40.51,39.11,882314515.0,39.63,43.48,43.48,39.13,2431494026.0
41,41,000836,富通信息,568623248,3830803085.44,15.388471603393555,142057,20231117,2.8,2.78,2.82,2.77,41812101.4,2.78,2.88,2.95,2.77,225208700.32,2.9,3.17,3.17,2.86,568623244.15
42,42,688300,联瑞新材,641924560,12103178799.96,5.704713344573975,143602,20231117,54.44,57.99,61.67,54.43,511303048.0,57.49,54.3,59.73,54.3,386840429.0,55.65,65.16,65.16,55.65,641924567.0
43,43,603528,多伦科技,1985821600,8702378444.8,24.06277847290039,144104,20231117,11.52,11.52,11.52,11.52,31400628.0,12.1,12.67,12.67,11.52,1542586468.0,11.4,13.94,13.94,11.4,1985821602.0
